date,benchmark_growth,strategy_growth,overperformance,signal
1990-01-01,1,1,1,
1990-01-31,0.96075,0.9780127314814815,1.0179679744798142,0.2800925925925926
1990-02-28,0.9660821624999999,0.9804502923795976,1.0148725754778622,0.22453703703703706
1990-03-31,0.974921814286875,0.9839805943004227,1.0092918015381305,0.19675925925925924
1990-04-30,0.9585431278068554,0.978852962092346,1.0211882321163361,0.15509259259259262
1990-05-31,0.998897793487524,0.98839224674607,0.9894828611996676,0.11574074074074076
1990-06-30,0.9934538005130171,0.9875942115246231,0.994101800219227,0.07407407407407408
1990-07-31,0.9840159894081435,0.9857264696940314,1.001738264727707,0.09953703703703705
1990-08-31,0.9340771779456802,0.9748412657040422,1.0436410274448784,0.10879629629629631
1990-09-30,0.9054944163005424,0.9655883973570679,1.0663659322186032,0.15509259259259262
1990-10-31,0.8968016699040572,0.962155194166465,1.0728739992973024,0.18518518518518523
1990-11-30,0.925275122923511,0.9767222683503672,1.0556019978839408,0.23842592592592596
1990-12-31,0.9366560069354701,0.9831184426493561,1.0496045884186456,0.2662037037037038
1991-01-31,0.9586205902981069,0.9945387743177526,1.0374686131125934,0.2476851851851852
1991-02-28,0.9930830005193237,1.0139053449918112,1.0209673758000073,0.27083333333333337
1991-03-31,1.0062413502762046,1.018694404844718,1.0123758127859634,0.17824074074074076
1991-04-30,1.004832612385818,1.0183972856433048,1.013499435717238,0.10416666666666666
1991-05-31,1.0231708075618593,1.0219251364256319,0.9987825384314905,0.0949074074074074
1991-06-30,0.9978984886150815,1.0178350703124839,1.0199785668831618,0.08101851851851852
1991-07-31,1.0190539365737212,1.0193335497215552,1.0002743850328217,0.034722222222222224
1991-08-31,1.0308749622379765,1.01988096959085,0.9893352801747565,0.023148148148148147
1991-09-30,1.0226795062881846,1.0191302238771234,0.9965294284384916,0.046296296296296294
1991-10-31,1.0292757891037434,1.0205301124763102,0.9915030774841711,0.1064814814814815
1991-11-30,1.0077124613220199,1.014690176154429,1.0069243113489488,0.13657407407407407
1991-12-31,1.0623304767256734,1.0314945729050753,0.9709733416331603,0.15277777777777782
1992-01-31,1.0591966018193326,1.030311219408937,0.9727289698996574,0.19444444444444445
1992-02-29,1.064969223299248,1.031922988673003,0.9689697749913668,0.14351851851851852
