date,mkt,mkt_rf,smb,hml,mom,rf,cpi
1926-12-31,1,1,1,1,1,1,1
1927-01-31,1.0019,0.9994,0.9944,1.0483,1.0044,1.0025,0.9887005649717514
1927-02-28,1.04638436,1.04117492,0.9934056,1.08153111,0.99114192,1.0051065,0.983050847457627
1927-03-31,1.050883812748,1.0425284473960001,0.9775111103999999,1.0526542293630001,1.026723914928,1.0081218194999997,0.9774011299435029
1927-04-30,1.0583450878185106,1.0473240782540216,0.9817144081747199,1.058970154739178,1.0695383021804976,1.0106421240487498,0.9774011299435029
1927-05-31,1.119094095859293,1.1042985081110404,0.9955565813299835,1.1111773833678196,1.1011966359250405,1.0136740504208959,0.983050847457627
1927-06-30,1.0958169386654197,1.078457923021242,1.0002356972622344,1.094176369402292,1.1070329780954433,1.01630960295199,0.9943502824858759
1927-07-31,1.1786606992285256,1.1567539682325843,0.9679280842406641,1.0814839235172253,1.1545246928557378,1.019358531760846,0.9774011299435029
1927-08-31,1.2051805649611673,1.1795420214067662,0.9609590020341314,1.0415771667394396,1.1676862743542933,1.0222127356497763,0.9717514124293786
1927-09-30,1.2650780390397374,1.2356882216257283,0.9266527656615129,1.0341819688555896,1.1897555449395893,1.0243593823946409,0.9774011299435029
1927-10-31,1.213715870654724,1.1824300592736594,0.9463904695701032,0.9894018896041425,1.1769061850542417,1.0269202808506273,0.983050847457627
1927-11-30,1.2961271782721797,1.2602339571738663,0.9725108465302381,0.9863347437463698,1.1690209136143783,1.0290768134404136,0.9774011299435029
1927-12-31,1.326067716090267,1.2865728468788,0.9815551974029695,0.9758795954626581,1.2058450723932312,1.0313407824299825,0.9774011299435029
1928-01-31,1.3203656249110787,1.2778241515200242,1.0232712932925956,0.968853262375327,1.198610001958872,1.0339191343860574,0.9774011299435029
1928-02-29,1.302276615849797,1.2561011409441838,1.002498886038756,0.9621681748649372,1.18554515293752,1.0373310675295315,0.9661016949152543
1928-03-31,1.4207837878921283,1.3667636514613664,0.9998923889350552,0.950622156766558,1.2432812018855772,1.040339327625367,0.9661016949152543
1928-04-30,1.484008666453328,1.4245777539181823,1.0380882781923744,0.9855099899198906,1.1730358139790422,1.042628074146143,0.9661016949152543
1928-05-31,1.5113144259160696,1.4462313357777388,1.0690233088825072,0.9514113442686625,1.2064673346774448,1.0459644839834106,0.9717514124293786
1928-06-30,1.44270075097948,1.3760891159925184,1.0316074930716193,0.9508404974621012,1.2311999150383324,1.0492069738837593,0.9661016949152543
1928-07-31,1.4562621380386873,1.384620868511672,1.0176807919151525,0.9463715471240293,1.2659197526424135,1.0525644362001874,0.9661016949152543
1928-08-31,1.5582004877013955,1.4771135425282518,0.9966147995225088,0.9264031074797122,1.3126321915149184,1.055932642396028,0.9661016949152543
1928-09-30,1.607283803063989,1.5196544125530653,1.0198359243513833,0.9355744982437614,1.3604120032860614,1.0587836605304972,0.9774011299435029
